date	close
1.015	2720.965576
1.019	2720.965576
1.023	2737.453613
1.027	2737.453613
1.031	2737.453613
1.035	2737.453613
1.039	2737.453613
1.043	2737.453613
1.047	2737.453613
1.051	2737.453613
1.055	2737.453613
1.059	2737.453613
1.062	2737.453613
1.066	2737.453613
1.07	2737.453613
1.074	2752.755859
1.078	2752.755859
1.082	2752.755859
1.086	2752.755859
1.09	2752.755859
1.094	2752.755859
1.098	2752.755859
1.102	2752.755859
1.106	2752.755859
1.11	2752.755859
1.114	2752.755859
1.118	2752.755859
1.122	2767.139893
1.126	2767.139893
1.13	2767.139893
1.133	2767.139893
1.137	2767.139893
1.141	2767.139893
1.145	2767.139893
1.149	2767.139893
1.153	2767.139893
1.157	2767.139893
1.161	2767.139893
1.165	2767.139893
1.169	2767.139893
1.173	2780.682373
1.177	2780.682373
1.181	2780.682373
1.185	2780.682373
1.189	2780.682373
1.193	2780.682373
1.197	2780.682373
1.201	2780.682373
1.205	2780.682373
1.209	2780.682373
1.213	2780.682373
1.217	2780.682373
1.221	2780.682373
1.224	2793.574463
1.228	2793.574463
1.232	2793.574463
1.236	2793.574463
1.24	2793.574463
1.244	2793.574463
1.248	2793.574463
1.252	2793.574463
1.256	2793.574463
1.26	2793.574463
1.264	2793.574463
1.268	2793.574463
1.272	2793.574463
1.276	2805.319092
1.28	2805.319092
1.284	2805.319092
1.288	2805.319092
1.292	2805.319092
1.296	2805.319092
1.3	2805.319092
1.304	2805.319092
1.308	2805.319092
1.312	2805.319092
1.315	2805.319092
1.319	2805.319092
1.323	2816.068848
1.327	2816.068848
1.331	2816.068848
1.335	2816.068848
1.339	2816.068848
1.343	2816.068848
1.347	2816.068848
1.351	2816.068848
1.355	2816.068848
1.359	2816.068848
1.363	2816.068848
1.367	2816.068848
1.371	2816.068848
1.375	2826.359375
1.379	2826.359375
1.383	2826.359375
1.387	2826.359375
1.391	2826.359375
1.394	2826.359375
1.398	2826.359375
1.402	2826.359375
1.406	2826.359375
1.41	2826.359375
1.414	2826.359375
1.418	2826.359375
1.422	2826.359375
1.426	2836.152832
1.43	2836.152832
1.434	2836.152832
1.438	2836.152832
1.442	2836.152832
1.446	2836.152832
1.45	2836.152832
1.454	2836.152832
1.458	2836.152832
1.462	2836.152832
1.466	2836.152832
1.47	2836.152832
1.473	2836.152832
1.477	2845.333984
1.481	2845.333984
1.485	2845.333984
1.489	2845.333984
1.493	2845.333984
1.497	2845.333984
1.501	2845.333984
1.505	2845.333984
1.509	2845.333984
1.513	2845.333984
1.517	2845.333984
1.521	2845.333984
1.525	2845.333984
1.529	2845.333984
1.533	2845.333984
1.537	2845.333984
1.541	2845.333984
1.545	2845.333984
1.549	2845.333984
1.553	2845.333984
1.556	2845.333984
1.56	2845.333984
1.564	2845.333984
1.568	2845.333984
1.572	2845.333984
1.576	2861.325195
1.58	2861.325195
1.584	2861.325195
1.588	2861.325195
1.592	2861.325195
1.596	2861.325195
1.6	2861.325195
1.604	2861.325195
1.608	2861.325195
1.612	2861.325195
1.616	2861.325195
1.62	2861.325195
1.624	2861.325195
1.628	2868.364258
1.632	2868.364258
1.636	2868.364258
1.64	2868.364258
1.643	2868.364258
1.647	2868.364258
1.651	2868.364258
1.655	2868.364258
1.659	2868.364258
1.663	2868.364258
1.667	2868.364258
1.671	2868.364258
1.675	2868.364258
1.679	2874.829346
1.683	2874.829346
1.687	2874.829346
1.691	2874.829346
1.695	2874.829346
1.699	2874.829346
1.703	2874.829346
1.707	2874.829346
1.711	2874.829346
1.715	2874.829346
1.719	2874.829346
1.723	2874.829346
1.727	2874.829346
1.731	2874.829346
1.734	2874.829346
1.738	2874.829346
1.742	2874.829346
1.746	2874.829346
1.75	2874.829346
1.754	2874.829346
1.758	2874.829346
1.762	2874.829346
1.766	2874.829346
1.77	2874.829346
1.774	2874.829346
1.778	2886.5354
1.782	2886.5354
1.786	2886.5354
1.79	2886.5354
1.794	2886.5354
1.798	2886.5354
1.802	2886.5354
1.806	2886.5354
1.81	2886.5354
1.814	2886.5354
1.818	2886.5354
1.821	2886.5354
1.825	2886.5354
1.829	2891.241211
1.833	2891.241211
1.837	2891.241211
1.841	2891.241211
1.845	2891.241211
1.849	2891.241211
1.853	2891.241211
1.857	2891.241211
1.861	2891.241211
1.865	2891.241211
1.869	2891.241211
1.873	2891.241211
1.877	2891.241211
1.881	2895.334229
1.885	2895.334229
1.889	2895.334229
1.893	2895.334229
1.897	2895.334229
1.901	2895.334229
1.905	2895.334229
1.909	2895.334229
1.912	2895.334229
1.916	2895.334229
1.92	2895.334229
1.924	2895.334229
1.928	2895.334229
1.932	2895.334229
1.936	2895.334229
1.94	2895.334229
1.944	2895.334229
1.948	2895.334229
1.952	2895.334229
1.956	2895.334229
1.96	2895.334229
1.964	2895.334229
1.968	2895.334229
1.972	2895.334229
1.976	2895.334229
1.98	2903.406006
1.984	2903.406006
1.988	2903.406006
1.992	2903.406006
1.996	2903.406006
2	2903.406006
2.004	2903.406006
2.008	2903.406006
2.011	2903.406006
2.015	2903.406006
2.019	2903.406006
2.023	2903.406006
2.027	2903.406006
2.031	2906.772461
2.035	2906.772461
2.039	2906.772461
2.043	2906.772461
2.047	2906.772461
2.051	2906.772461
2.055	2906.772461
2.059	2906.772461
2.063	2906.772461
2.067	2906.772461
2.071	2906.772461
2.075	2906.772461
2.079	2906.772461
2.083	2910.406982
2.087	2910.406982
2.09	2910.406982
2.094	2910.406982
2.098	2910.406982
2.102	2910.406982
2.106	2910.406982
2.11	2910.406982
2.114	2910.406982
2.118	2910.406982
2.122	2910.406982
2.126	2910.406982
2.13	2910.406982
2.134	2913.658691
2.138	2913.658691
2.142	2913.658691
2.146	2913.658691
2.15	2913.658691
2.154	2913.658691
2.158	2913.658691
2.162	2913.658691
2.166	2913.658691
2.17	2913.658691
2.173	2913.658691
2.177	2913.658691
2.181	2915.877441
2.185	2915.877441
2.189	2915.877441
2.193	2915.877441
2.197	2915.877441
2.201	2915.877441
2.205	2915.877441
2.209	2915.877441
2.213	2915.877441
2.217	2915.877441
2.221	2915.877441
2.225	2915.877441
2.229	2915.877441
2.233	2917.561035
2.237	2917.561035
2.241	2917.561035
2.245	2917.561035
2.249	2917.561035
2.252	2917.561035
2.256	2917.561035
2.26	2917.561035
2.264	2917.561035
2.268	2917.561035
2.272	2917.561035
2.276	2917.561035
2.28	2917.561035
2.284	2918.631836
2.288	2918.631836
2.292	2918.631836
2.296	2918.631836
2.3	2918.631836
2.304	2918.631836
2.308	2918.631836
2.312	2918.631836
2.316	2918.631836
2.32	2918.631836
2.324	2918.631836
2.328	2918.631836
2.331	2918.631836
2.335	2919.741455
2.339	2919.741455
2.343	2919.741455
2.347	2919.741455
2.351	2919.741455
2.355	2919.741455
2.359	2919.741455
2.363	2919.741455
2.367	2919.741455
2.371	2919.741455
2.375	2919.741455
2.379	2919.741455
2.383	2921.080322
2.387	2921.080322
2.391	2921.080322
2.395	2921.080322
2.399	2921.080322
2.403	2921.080322
2.407	2921.080322
2.411	2921.080322
2.414	2921.080322
2.418	2921.080322
2.422	2921.080322
2.426	2921.080322
2.43	2921.080322
2.434	2922.074707
2.438	2922.074707
2.442	2922.074707
2.446	2922.074707
2.45	2922.074707
2.454	2922.074707
2.458	2922.074707
2.462	2922.074707
2.466	2922.074707
2.47	2922.074707
2.474	2922.074707
2.478	2922.074707
2.482	2922.074707
2.486	2922.53418
2.49	2922.53418
2.493	2922.53418
2.497	2922.53418
2.501	2922.53418
2.505	2922.53418
2.509	2922.53418
2.513	2922.53418
2.517	2922.53418
2.521	2922.53418
2.525	2922.53418
2.529	2922.53418
2.533	2922.53418
2.537	2923.375732
2.541	2923.375732
2.545	2923.375732
2.549	2923.375732
2.553	2923.375732
2.557	2923.375732
2.561	2923.375732
2.565	2923.375732
2.569	2923.375732
2.573	2923.375732
2.576	2923.375732
2.58	2923.375732
2.584	2923.375732
2.588	2923.375732
2.592	2923.375732
2.596	2923.375732
2.6	2923.375732
2.604	2923.375732
2.608	2923.375732
2.612	2923.375732
2.616	2923.375732
2.62	2923.375732
2.624	2923.375732
2.628	2923.375732
2.632	2923.375732
2.636	2925.862305
2.64	2925.862305
2.644	2925.862305
2.648	2925.862305
2.652	2925.862305
2.655	2925.862305
2.659	2925.862305
2.663	2925.862305
2.667	2925.862305
2.671	2925.862305
2.675	2925.862305
2.679	2925.862305
2.683	2925.862305
2.687	2926.818604
2.691	2926.818604
2.695	2926.818604
2.699	2926.818604
2.703	2926.818604
2.707	2926.818604
2.711	2926.818604
2.715	2926.818604
2.719	2926.818604
2.723	2926.818604
2.727	2926.818604
2.731	2926.818604
2.735	2926.818604
2.739	2927.08667
2.742	2927.08667
2.746	2927.08667
2.75	2927.08667
2.754	2927.08667
2.758	2927.08667
2.762	2927.08667
2.766	2927.08667
2.77	2927.08667
2.774	2927.08667
2.778	2927.08667
2.782	2927.08667
2.786	2927.08667
2.79	2927.392578
2.794	2927.392578
2.798	2927.392578
2.802	2927.392578
2.806	2927.392578
2.81	2927.392578
2.814	2927.392578
2.818	2927.392578
2.821	2927.392578
2.825	2927.392578
2.829	2927.392578
2.833	2927.392578
2.837	2928.463623
2.841	2928.463623
2.845	2928.463623
2.849	2928.463623
2.853	2928.463623
2.857	2928.463623
2.861	2928.463623
2.865	2928.463623
2.869	2928.463623
2.873	2928.463623
2.877	2928.463623
2.881	2928.463623
2.885	2928.463623
2.889	2929.075684
2.893	2929.075684
2.897	2929.075684
2.901	2929.075684
2.904	2929.075684
2.908	2929.075684
2.912	2929.075684
2.916	2929.075684
2.92	2929.075684
2.924	2929.075684
2.928	2929.075684
2.932	2929.075684
2.936	2929.075684
2.94	2929.305176
2.944	2929.305176
2.948	2929.305176
2.952	2929.305176
2.956	2929.305176
2.96	2929.305176
2.964	2929.305176
2.968	2929.305176
2.972	2929.305176
2.976	2929.305176
2.98	2929.305176
2.983	2929.305176
2.987	2929.305176
2.991	2929.534912
2.995	2929.534912
2.999	2929.534912
3.003	2929.534912
3.007	2929.534912
3.011	2929.534912
3.015	2929.534912
3.019	2929.534912
3.023	2929.534912
3.027	2929.534912
3.031	2929.534912
3.035	2929.534912
3.039	2929.190674
3.043	2929.190674
3.047	2929.190674
3.051	2929.190674
3.055	2929.190674
3.058	2929.190674
3.062	2929.190674
3.066	2929.190674
3.07	2929.190674
3.074	2929.190674
3.078	2929.190674
3.082	2929.190674
3.086	2929.190674
3.09	2928.425293
3.094	2928.425293
3.098	2928.425293
3.102	2928.425293
3.106	2928.425293
3.11	2928.425293
3.114	2928.425293
3.118	2928.425293
3.122	2928.425293
3.126	2928.425293
3.13	2928.425293
3.133	2928.425293
3.137	2928.425293
3.141	2927.621826
3.145	2927.621826
3.149	2927.621826
3.153	2927.621826
3.157	2927.621826
3.161	2927.621826
3.165	2927.621826
3.169	2927.621826
3.173	2927.621826
3.177	2927.621826
3.181	2927.621826
3.185	2927.621826
3.189	2927.621826
3.193	2926.780518
3.197	2926.780518
3.201	2926.780518
3.205	2926.780518
3.209	2926.780518
3.213	2926.780518
3.216	2926.780518
3.22	2926.780518
3.224	2926.780518
3.228	2926.780518
3.232	2926.780518
3.236	2926.780518
3.24	2926.780518
3.244	2926.780518
3.248	2926.780518
3.252	2926.780518
3.256	2926.780518
3.26	2926.780518
3.264	2926.780518
3.268	2926.780518
3.272	2926.780518
3.276	2926.780518
3.28	2926.780518
3.284	2926.780518
3.288	2926.780518
3.292	2924.178955
3.296	2924.178955
3.3	2924.178955
3.304	2924.178955
3.307	2924.178955
3.311	2924.178955
3.315	2924.178955
3.319	2924.178955
3.323	2924.178955
3.327	2924.178955
3.331	2924.178955
3.335	2924.178955
3.339	2924.178955
3.343	2921.806885
3.347	2921.806885
3.351	2921.806885
3.355	2921.806885
3.359	2921.806885
3.363	2921.806885
3.367	2921.806885
3.371	2921.806885
3.375	2921.806885
3.379	2921.806885
3.383	2921.806885
3.387	2921.806885
3.391	2921.806885
3.394	2919.435547
3.398	2919.435547
3.402	2919.435547
3.406	2919.435547
3.41	2919.435547
3.414	2919.435547
3.418	2919.435547
3.422	2919.435547
3.426	2919.435547
3.43	2919.435547
3.434	2919.435547
3.438	2919.435547
3.442	2919.435547
3.446	2917.484131
3.45	2917.484131
3.454	2917.484131
3.458	2917.484131
3.462	2917.484131
3.466	2917.484131
3.47	2917.484131
3.474	2917.484131
3.478	2917.484131
3.481	2917.484131
3.485	2917.484131
3.489	2917.484131
3.493	2915.533203
3.497	2915.533203
3.501	2915.533203
3.505	2915.533203
3.509	2915.533203
3.513	2915.533203
3.517	2915.533203
3.521	2915.533203
3.525	2915.533203
3.529	2915.533203
3.533	2915.533203
3.537	2915.533203
3.541	2915.533203
3.545	2913.697021
3.549	2913.697021
3.553	2913.697021
3.556	2913.697021
3.56	2913.697021
3.564	2913.697021
3.568	2913.697021
3.572	2913.697021
3.576	2913.697021
3.58	2913.697021
3.584	2913.697021
3.588	2913.697021
3.592	2913.697021
3.596	2911.746094
3.6	2911.746094
3.604	2911.746094
3.608	2911.746094
3.612	2911.746094
3.616	2911.746094
3.62	2911.746094
3.624	2911.746094
3.628	2911.746094
3.632	2911.746094
3.635	2911.746094
3.639	2911.746094
3.643	2911.746094
3.647	2909.182617
3.651	2909.182617
3.655	2909.182617
3.659	2909.182617
3.663	2909.182617
3.667	2909.182617
3.671	2909.182617
3.675	2909.182617
3.679	2909.182617
3.683	2909.182617
3.687	2909.182617
3.691	2909.182617
3.695	2906.083984
3.699	2906.083984
3.703	2906.083984
3.707	2906.083984
3.711	2906.083984
3.714	2906.083984
3.718	2906.083984
3.722	2906.083984
3.726	2906.083984
3.73	2906.083984
3.734	2906.083984
3.738	2906.083984
3.742	2906.083984
3.746	2902.87085
3.75	2902.87085
3.754	2902.87085
3.758	2902.87085
3.762	2902.87085
3.766	2902.87085
3.77	2902.87085
3.774	2902.87085
3.778	2902.87085
3.782	2902.87085
3.786	2902.87085
3.79	2902.87085
3.794	2902.87085
3.798	2899.580811
3.801	2899.580811
3.805	2899.580811
3.809	2899.580811
3.813	2899.580811
3.817	2899.580811
3.821	2899.580811
3.825	2899.580811
3.829	2899.580811
3.833	2899.580811
3.837	2899.580811
3.841	2899.580811
3.845	2899.580811
3.849	2896.482178
3.853	2896.482178
3.857	2896.482178
3.861	2896.482178
3.865	2896.482178
3.869	2896.482178
3.873	2896.482178
3.877	2896.482178
3.881	2896.482178
3.885	2896.482178
3.889	2896.482178
3.892	2896.482178
3.896	2893.842285
3.9	2893.842285
3.904	2893.842285
3.908	2893.842285
3.912	2893.842285
3.916	2893.842285
3.92	2893.842285
3.924	2893.842285
3.928	2893.842285
3.932	2893.842285
3.936	2893.842285
3.94	2893.842285
3.944	2893.842285
3.948	2891.164307
3.952	2891.164307
3.956	2891.164307
3.96	2891.164307
3.964	2891.164307
3.968	2891.164307
3.972	2891.164307
3.976	2891.164307
3.979	2891.164307
3.983	2891.164307
3.987	2891.164307
3.991	2891.164307
3.995	2891.164307
3.999	2888.027344
4.004	2888.027344
4.008	2888.027344
4.012	2888.027344
4.016	2888.027344
4.02	2888.027344
4.024	2888.027344
4.028	2888.027344
4.032	2888.027344
4.036	2888.027344
4.04	2888.027344
4.044	2888.027344
4.048	2888.027344
4.052	2888.027344
4.056	2888.027344
4.06	2888.027344
4.063	2888.027344
4.067	2888.027344
4.071	2888.027344
4.075	2888.027344
4.079	2888.027344
4.083	2888.027344
4.087	2888.027344
4.091	2888.027344
4.095	2888.027344
4.099	2879.878906
4.103	2879.878906
4.107	2879.878906
4.111	2879.878906
4.115	2879.878906
4.119	2879.878906
4.123	2879.878906
4.127	2879.878906
4.131	2879.878906
4.134	2879.878906
4.138	2879.878906
4.142	2879.878906
4.146	2879.878906
4.15	2876.129883
4.154	2876.129883
4.158	2876.129883
4.162	2876.129883
4.166	2876.129883
4.17	2876.129883
4.174	2876.129883
4.178	2876.129883
4.182	2876.129883
4.186	2876.129883
4.19	2876.129883
4.194	2876.129883
4.198	2876.129883
4.202	2872.878418
4.205	2872.878418
4.209	2872.878418
4.213	2872.878418
4.217	2872.878418
4.221	2872.878418
4.225	2872.878418
4.229	2872.878418
4.233	2872.878418
4.237	2872.878418
4.241	2872.878418
4.245	2872.878418
4.249	2872.878418
4.253	2869.817627
4.257	2869.817627
4.261	2869.817627
4.265	2869.817627
4.269	2869.817627
4.273	2869.817627
4.276	2869.817627
4.28	2869.817627
4.284	2869.817627
4.288	2869.817627
4.292	2869.817627
4.296	2869.817627
4.3	2866.183838
4.304	2866.183838
4.308	2866.183838
4.312	2866.183838
4.316	2866.183838
4.32	2866.183838
4.324	2866.183838
4.328	2866.183838
4.332	2866.183838
4.336	2866.183838
4.34	2866.183838
4.344	2866.183838
4.348	2866.183838
4.352	2861.89917
4.355	2861.89917
4.359	2861.89917
4.363	2861.89917
4.367	2861.89917
4.371	2861.89917
4.375	2861.89917
4.379	2861.89917
4.383	2861.89917
4.387	2861.89917
4.391	2861.89917
4.395	2861.89917
4.399	2861.89917
4.403	2856.581299
4.407	2856.581299
4.411	2856.581299
4.415	2856.581299
4.419	2856.581299
4.423	2856.581299
4.427	2856.581299
4.431	2856.581299
4.435	2856.581299
4.438	2856.581299
4.442	2856.581299
4.446	2856.581299
4.45	2856.581299
4.454	2850.689941
4.458	2850.689941
4.462	2850.689941
4.466	2850.689941
4.47	2850.689941
4.474	2850.689941
4.478	2850.689941
4.482	2850.689941
4.486	2850.689941
4.49	2850.689941
4.494	2850.689941
4.498	2850.689941
4.502	2850.689941
4.506	2850.689941
4.51	2850.689941
4.514	2850.689941
4.517	2850.689941
4.521	2850.689941
4.525	2850.689941
4.529	2850.689941
4.533	2850.689941
4.537	2850.689941
4.541	2850.689941
4.545	2850.689941
4.549	2850.689941
4.553	2839.787109
4.557	2839.787109
4.561	2839.787109
4.565	2839.787109
4.569	2839.787109
4.573	2839.787109
4.577	2839.787109
4.581	2839.787109
4.585	2839.787109
4.589	2839.787109
4.592	2839.787109
4.596	2839.787109
4.6	2839.787109
4.604	2833.704346
4.608	2833.704346
4.612	2833.704346
4.616	2833.704346
4.62	2833.704346
4.624	2833.704346
4.628	2833.704346
4.632	2833.704346
4.636	2833.704346
4.64	2833.704346
4.644	2833.704346
4.648	2833.704346
4.652	2833.704346
4.656	2827.277344
4.66	2827.277344
4.663	2827.277344
4.667	2827.277344
4.671	2827.277344
4.675	2827.277344
4.679	2827.277344
4.683	2827.277344
4.687	2827.277344
4.691	2827.277344
4.695	2827.277344
4.699	2827.277344
4.703	2827.277344
4.707	2820.315186
4.711	2820.315186
4.715	2820.315186
4.719	2820.315186
4.723	2820.315186
4.727	2820.315186
4.731	2820.315186
4.735	2820.315186
4.738	2820.315186
4.742	2820.315186
4.746	2820.315186
4.75	2820.315186
4.754	2812.932129
4.758	2812.932129
4.762	2812.932129
4.766	2812.932129
4.77	2812.932129
4.774	2812.932129
4.778	2812.932129
4.782	2812.932129
4.786	2812.932129
4.79	2812.932129
4.794	2812.932129
4.798	2812.932129
4.802	2812.932129
4.806	2805.089355
4.81	2805.089355
4.814	2805.089355
4.818	2805.089355
4.821	2805.089355
4.825	2805.089355
4.829	2805.089355
4.833	2805.089355
4.837	2805.089355
4.841	2805.089355
4.845	2805.089355
4.849	2805.089355
4.853	2805.089355
4.857	2796.902588
4.861	2796.902588
4.865	2796.902588
4.869	2796.902588
4.873	2796.902588
4.877	2796.902588
4.881	2796.902588
4.885	2796.902588
4.889	2796.902588
4.893	2796.902588
4.897	2796.902588
4.9	2796.902588
4.904	2796.902588
4.908	2788.295166
4.912	2788.295166
4.916	2788.295166
4.92	2788.295166
4.924	2788.295166
4.928	2788.295166
4.932	2788.295166
4.936	2788.295166
4.94	2788.295166
4.944	2788.295166
4.948	2788.295166
4.952	2788.295166
4.956	2788.295166
4.96	2788.295166
4.964	2788.295166
4.968	2788.295166
4.972	2788.295166
4.975	2788.295166
4.979	2788.295166
4.983	2788.295166
4.987	2788.295166
4.991	2788.295166
4.995	2788.295166
4.999	2788.295166
5.003	2788.295166
5.007	2769.702881
5.011	2769.702881
5.015	2769.702881
5.019	2769.702881
5.023	2769.702881
5.027	2769.702881
5.031	2769.702881
5.035	2769.702881
5.039	2769.702881
5.043	2769.702881
5.047	2769.702881
5.051	2769.702881
5.054	2769.702881
5.058	2760.521484
5.062	2760.521484
5.066	2760.521484
5.07	2760.521484
5.074	2760.521484
5.078	2760.521484
5.082	2760.521484
5.086	2760.521484
5.09	2760.521484
5.094	2760.521484
5.098	2760.521484
5.102	2760.521484
5.106	2760.521484
5.11	2751.14917
5.114	2751.14917
5.118	2751.14917
5.122	2751.14917
5.125	2751.14917
5.129	2751.14917
5.133	2751.14917
5.137	2751.14917
5.141	2751.14917
5.145	2751.14917
5.149	2751.14917
5.153	2751.14917
5.157	2751.14917
5.161	2741.891113
5.165	2741.891113
5.169	2741.891113
5.173	2741.891113
5.177	2741.891113
5.181	2741.891113
5.185	2741.891113
5.189	2741.891113
5.193	2741.891113
5.197	2741.891113
5.2	2741.891113
5.204	2741.891113
5.208	2733.5896
5.212	2733.5896
5.216	2733.5896
5.22	2733.5896
5.224	2733.5896
5.228	2733.5896
5.232	2733.5896
5.236	2733.5896
5.24	2733.5896
5.244	2733.5896
5.248	2733.5896
5.252	2733.5896
5.256	2733.5896
5.26	2725.135498
5.264	2725.135498
5.268	2725.135498
5.272	2725.135498
5.276	2725.135498
5.28	2725.135498
5.284	2725.135498
5.288	2725.135498
5.291	2725.135498
5.295	2725.135498
5.299	2725.135498
5.303	2725.135498
5.307	2725.135498
5.311	2716.527588
5.315	2716.527588
5.319	2716.527588
5.323	2716.527588
5.327	2716.527588
5.331	2716.527588
5.335	2716.527588
5.339	2716.527588
5.343	2716.527588
5.347	2716.527588
5.351	2716.527588
5.355	2716.527588
5.359	2716.527588
5.363	2708.723633
5.367	2708.723633
5.37	2708.723633
5.374	2708.723633
5.378	2708.723633
5.382	2708.723633
5.386	2708.723633
5.39	2708.723633
5.394	2708.723633
5.398	2708.723633
5.402	2708.723633
5.406	2708.723633
5.41	2708.723633
5.414	2708.723633
5.418	2708.723633
5.422	2708.723633
5.426	2708.723633
5.43	2708.723633
5.434	2708.723633
5.438	2708.723633
5.442	2708.723633
5.446	2708.723633
5.45	2708.723633
5.453	2708.723633
5.457	2708.723633
5.461	2696.328613
5.465	2696.328613
5.469	2696.328613
5.473	2696.328613
5.477	2696.328613
5.481	2696.328613
5.485	2696.328613
5.489	2696.328613
5.493	2696.328613
5.497	2696.328613
5.501	2696.328613
5.505	2696.328613
5.509	2696.328613
5.513	2690.743408
5.517	2690.743408
5.521	2690.743408
5.525	2690.743408
5.529	2690.743408
5.533	2690.743408
5.536	2690.743408
5.54	2690.743408
5.544	2690.743408
5.548	2690.743408
5.552	2690.743408
5.556	2690.743408
5.56	2690.743408
5.564	2685.502441
5.568	2685.502441
5.572	2685.502441
5.576	2685.502441
5.58	2685.502441
