sec"    "mA"    "mV
0,58    0,0932227075099945    2542,92407226563
0,584    0,0932227075099945    2542,92407226563
0,588    0,0932227075099945    2542,92407226563
0,592    0,0932227075099945    2542,92407226563
0,596    0,0932227075099945    2542,92407226563
0,6    0,0932227075099945    2542,92407226563
0,604    0,0932227075099945    2542,92407226563
0,608    0,0932227075099945    2542,92407226563
0,611    0,0932227075099945    2542,92407226563
0,615    0,0932227075099945    2542,92407226563
0,619    0,0933039411902428    2571,15649414063
0,623    0,0933039411902428    2571,15649414063
0,627    0,0933039411902428    2571,15649414063
0,631    0,0933039411902428    2571,15649414063
0,635    0,0933039411902428    2571,15649414063
0,639    0,0933039411902428    2571,15649414063
0,643    0,0933039411902428    2571,15649414063
0,647    0,0933039411902428    2571,15649414063
0,651    0,0933039411902428    2571,15649414063
0,655    0,0933039411902428    2571,15649414063
0,659    0,0933039411902428    2571,15649414063
0,663    0,0933039411902428    2571,15649414063
0,667    0,0933039411902428    2571,15649414063
0,671    0,0933039411902428    2597,32348632813
0,675    0,0933039411902428    2597,32348632813
0,679    0,0933039411902428    2597,32348632813
0,683    0,0933039411902428    2597,32348632813
0,687    0,0933039411902428    2597,32348632813
0,691    0,0933039411902428    2597,32348632813
0,695    0,0933039411902428    2597,32348632813
0,698    0,0933039411902428    2597,32348632813
0,702    0,0933039411902428    2597,32348632813
0,706    0,0933039411902428    2597,32348632813
0,71    0,0933039411902428    2597,32348632813
0,714    0,0933039411902428    2597,32348632813
0,718    0,0932227075099945    2621,57739257813
0,722    0,0932227075099945    2621,57739257813
0,726    0,0932227075099945    2621,57739257813
0,73    0,0932227075099945    2621,57739257813
0,734    0,0932227075099945    2621,57739257813
0,738    0,0932227075099945    2621,57739257813
0,742    0,0932227075099945    2621,57739257813
0,746    0,0932227075099945    2621,57739257813
0,75    0,0932227075099945    2621,57739257813
0,754    0,0932227075099945    2621,57739257813
0,758    0,0932227075099945    2621,57739257813
0,762    0,0932227075099945    2621,57739257813
0,766    0,0932227075099945    2621,57739257813
0,77    0,0932227075099945    2644,07202148438
0,774    0,0932227075099945    2644,07202148438
0,778    0,0932227075099945    2644,07202148438
0,782    0,0932227075099945    2644,07202148438
0,786    0,0932227075099945    2644,07202148438
0,79    0,0932227075099945    2644,07202148438
0,794    0,0932227075099945    2644,07202148438
0,797    0,0932227075099945    2644,07202148438
0,801    0,0932227075099945    2644,07202148438
0,805    0,0932227075099945    2644,07202148438
0,809    0,0932227075099945    2644,07202148438
0,813    0,0932227075099945    2644,07202148438
0,817    0,0932227075099945    2644,07202148438
0,821    0,0932227075099945    2664,99755859375
0,825    0,0932227075099945    2664,99755859375
0,829    0,0932227075099945    2664,99755859375
0,833    0,0932227075099945    2664,99755859375
0,837    0,0932227075099945    2664,99755859375
0,841    0,0932227075099945    2664,99755859375
0,845    0,0932227075099945    2664,99755859375
0,849    0,0932227075099945    2664,99755859375
0,853    0,0932227075099945    2664,99755859375
0,857    0,0932227075099945    2664,99755859375
0,861    0,0932227075099945    2664,99755859375
0,865    0,0932227075099945    2664,99755859375
0,869    0,0932227075099945    2664,99755859375
0,873    0,0932227075099945    2684,81396484375
0,877    0,0932227075099945    2684,81396484375
0,881    0,0932227075099945    2684,81396484375
0,885    0,0932227075099945    2684,81396484375
0,888    0,0932227075099945    2684,81396484375
0,892    0,0932227075099945    2684,81396484375
0,896    0,0932227075099945    2684,81396484375
0,9    0,0932227075099945    2684,81396484375
0,904    0,0932227075099945    2684,81396484375
0,908    0,0932227075099945    2684,81396484375
0,912    0,0932227075099945    2684,81396484375
0,916    0,0932227075099945    2684,81396484375
0,92    0,0932227075099945    2703,40625
0,924    0,0932227075099945    2703,40625
0,928    0,0932227075099945    2703,40625
0,932    0,0932227075099945    2703,40625
0,936    0,0932227075099945    2703,40625
0,94    0,0932227075099945    2703,40625
0,944    0,0932227075099945    2703,40625
0,948    0,0932227075099945    2703,40625
0,952    0,0932227075099945    2703,40625
0,956    0,0932227075099945    2703,40625
0,96    0,0932227075099945    2703,40625
0,964    0,0932227075099945    2703,40625
0,968    0,0932227075099945    2703,40625
0,971    0,0932227075099945    2720,96557617188
0,975    0,0932227075099945    2720,96557617188
0,979    0,0932227075099945    2720,96557617188
0,983    0,0932227075099945    2720,96557617188
0,987    0,0932227075099945    2720,96557617188
0,991    0,0932227075099945    2720,96557617188
0,995    0,0932227075099945    2720,96557617188
0,999    0,0932227075099945    2720,96557617188
1,003    0,0932227075099945    2720,96557617188
1,007    0,0932227075099945    2720,96557617188
1,011    0,0932227075099945    2720,96557617188
1,015    0,0932227075099945    2720,96557617188
1,019    0,0932227075099945    2720,96557617188
1,023    0,0933039411902428    2737,45361328125
1,027    0,0933039411902428    2737,45361328125
1,031    0,0933039411902428    2737,45361328125
1,035    0,0933039411902428    2737,45361328125
1,039    0,0933039411902428    2737,45361328125
1,043    0,0933039411902428    2737,45361328125
1,047    0,0933039411902428    2737,45361328125
1,051    0,0933039411902428    2737,45361328125
1,055    0,0933039411902428    2737,45361328125
1,059    0,0933039411902428    2737,45361328125
1,062    0,0933039411902428    2737,45361328125
1,066    0,0933039411902428    2737,45361328125
1,07    0,0933039411902428    2737,45361328125
1,074    0,0933039411902428    2752,755859375
1,078    0,0933039411902428    2752,755859375
1,082    0,0933039411902428    2752,755859375
1,086    0,0933039411902428    2752,755859375
1,09    0,0933039411902428    2752,755859375
1,094    0,0933039411902428    2752,755859375
1,098    0,0933039411902428    2752,755859375
1,102    0,0933039411902428    2752,755859375
1,106    0,0933039411902428    2752,755859375
1,11    0,0933039411902428    2752,755859375
1,114    0,0933039411902428    2752,755859375
1,118    0,0933039411902428    2752,755859375
1,122    0,0932227075099945    2767,13989257813
1,126    0,0932227075099945    2767,13989257813
1,13    0,0932227075099945    2767,13989257813
1,133    0,0932227075099945    2767,13989257813
1,137    0,0932227075099945    2767,13989257813
1,141    0,0932227075099945    2767,13989257813
1,145    0,0932227075099945    2767,13989257813
1,149    0,0932227075099945    2767,13989257813
1,153    0,0932227075099945    2767,13989257813
1,157    0,0932227075099945    2767,13989257813
1,161    0,0932227075099945    2767,13989257813
1,165    0,0932227075099945    2767,13989257813
1,169    0,0932227075099945    2767,13989257813
1,173    0,0931414738297462    2780,68237304688
1,177    0,0931414738297462    2780,68237304688
1,181    0,0931414738297462    2780,68237304688
1,185    0,0931414738297462    2780,68237304688
1,189    0,0931414738297462    2780,68237304688
1,193    0,0931414738297462    2780,68237304688
1,197    0,0931414738297462    2780,68237304688
1,201    0,0931414738297462    2780,68237304688
1,205    0,0931414738297462    2780,68237304688
1,209    0,0931414738297462    2780,68237304688
1,213    0,0931414738297462    2780,68237304688
1,217    0,0931414738297462    2780,68237304688
1,221    0,0931414738297462    2780,68237304688
1,224    0,0932227075099945    2793,57446289063
1,228    0,0932227075099945    2793,57446289063
1,232    0,0932227075099945    2793,57446289063
1,236    0,0932227075099945    2793,57446289063
1,24    0,0932227075099945    2793,57446289063
1,244    0,0932227075099945    2793,57446289063
1,248    0,0932227075099945    2793,57446289063
1,252    0,0932227075099945    2793,57446289063
1,256    0,0932227075099945    2793,57446289063
1,26    0,0932227075099945    2793,57446289063
1,264    0,0932227075099945    2793,57446289063
1,268    0,0932227075099945    2793,57446289063
1,272    0,0932227075099945    2793,57446289063
1,276    0,0933039411902428    2805,31909179688
1,28    0,0933039411902428    2805,31909179688
1,284    0,0933039411902428    2805,31909179688
1,288    0,0933039411902428    2805,31909179688
1,292    0,0933039411902428    2805,31909179688
1,296    0,0933039411902428    2805,31909179688
1,3    0,0933039411902428    2805,31909179688
1,304    0,0933039411902428    2805,31909179688
1,308    0,0933039411902428    2805,31909179688
1,312    0,0933039411902428    2805,31909179688
1,315    0,0933039411902428    2805,31909179688
1,319    0,0933039411902428    2805,31909179688
1,323    0,0932227075099945    2816,06884765625
1,327    0,0932227075099945    2816,06884765625
1,331    0,0932227075099945    2816,06884765625
1,335    0,0932227075099945    2816,06884765625
1,339    0,0932227075099945    2816,06884765625
1,343    0,0932227075099945    2816,06884765625
1,347    0,0932227075099945    2816,06884765625
1,351    0,0932227075099945    2816,06884765625
1,355    0,0932227075099945    2816,06884765625
1,359    0,0932227075099945    2816,06884765625
1,363    0,0932227075099945    2816,06884765625
1,367    0,0932227075099945    2816,06884765625
1,371    0,0932227075099945    2816,06884765625
1,375    0,0932227075099945    2826,359375
1,379    0,0932227075099945    2826,359375
1,383    0,0932227075099945    2826,359375
1,387    0,0932227075099945    2826,359375
1,391    0,0932227075099945    2826,359375
1,394    0,0932227075099945    2826,359375
1,398    0,0932227075099945    2826,359375
1,402    0,0932227075099945    2826,359375
1,406    0,0932227075099945    2826,359375
1,41    0,0932227075099945    2826,359375
1,414    0,0932227075099945    2826,359375
1,418    0,0932227075099945    2826,359375
1,422    0,0932227075099945    2826,359375
1,426    0,0932227075099945    2836,15283203125
1,43    0,0932227075099945    2836,15283203125
1,434    0,0932227075099945    2836,15283203125
1,438    0,0932227075099945    2836,15283203125
1,442    0,0932227075099945    2836,15283203125
1,446    0,0932227075099945    2836,15283203125
1,45    0,0932227075099945    2836,15283203125
1,454    0,0932227075099945    2836,15283203125
1,458    0,0932227075099945    2836,15283203125
1,462    0,0932227075099945    2836,15283203125
1,466    0,0932227075099945    2836,15283203125
1,47    0,0932227075099945    2836,15283203125
1,473    0,0932227075099945    2836,15283203125
1,477    0,0932227075099945    2845,333984375
1,481    0,0932227075099945    2845,333984375
1,485    0,0932227075099945    2845,333984375
1,489    0,0932227075099945    2845,333984375
1,493    0,0932227075099945    2845,333984375
1,497    0,0932227075099945    2845,333984375
1,501    0,0932227075099945    2845,333984375
1,505    0,0932227075099945    2845,333984375
1,509    0,0932227075099945    2845,333984375
1,513    0,0932227075099945    2845,333984375
1,517    0,0932227075099945    2845,333984375
1,521    0,0932227075099945    2845,333984375
1,525    0,0932227075099945    2845,333984375
1,529    0,0932227075099945    2845,333984375
1,533    0,0932227075099945    2845,333984375
1,537    0,0932227075099945    2845,333984375
1,541    0,0932227075099945    2845,333984375
1,545    0,0932227075099945    2845,333984375
1,549    0,0932227075099945    2845,333984375
1,553    0,0932227075099945    2845,333984375
1,556    0,0932227075099945    2845,333984375
1,56    0,0932227075099945    2845,333984375
1,564    0,0932227075099945    2845,333984375
1,568    0,0932227075099945    2845,333984375
1,572    0,0932227075099945    2845,333984375
1,576    0,0931414738297462    2861,3251953125
1,58    0,0931414738297462    2861,3251953125
1,584    0,0931414738297462    2861,3251953125
1,588    0,0931414738297462    2861,3251953125
1,592    0,0931414738297462    2861,3251953125
1,596    0,0931414738297462    2861,3251953125
1,6    0,0931414738297462    2861,3251953125
1,604    0,0931414738297462    2861,3251953125
1,608    0,0931414738297462    2861,3251953125
1,612    0,0931414738297462    2861,3251953125
1,616    0,0931414738297462    2861,3251953125
1,62    0,0931414738297462    2861,3251953125
1,624    0,0931414738297462    2861,3251953125
1,628    0,0933039411902428    2868,3642578125
1,632    0,0933039411902428    2868,3642578125
1,636    0,0933039411902428    2868,3642578125
1,64    0,0933039411902428    2868,3642578125
1,643    0,0933039411902428    2868,3642578125
1,647    0,0933039411902428    2868,3642578125
1,651    0,0933039411902428    2868,3642578125
1,655    0,0933039411902428    2868,3642578125
1,659    0,0933039411902428    2868,3642578125
1,663    0,0933039411902428    2868,3642578125
1,667    0,0933039411902428    2868,3642578125
1,671    0,0933039411902428    2868,3642578125
1,675    0,0933039411902428    2868,3642578125
1,679    0,0933039411902428    2874,82934570313
1,683    0,0933039411902428    2874,82934570313
1,687    0,0933039411902428    2874,82934570313
1,691    0,0933039411902428    2874,82934570313
1,695    0,0933039411902428    2874,82934570313
1,699    0,0933039411902428    2874,82934570313
1,703    0,0933039411902428    2874,82934570313
1,707    0,0933039411902428    2874,82934570313
1,711    0,0933039411902428    2874,82934570313
1,715    0,0933039411902428    2874,82934570313
1,719    0,0933039411902428    2874,82934570313
1,723    0,0933039411902428    2874,82934570313
